doc_id,twitter_username,twitter_available,twitter_created_at,twitter_full_text_topic,twitter_full_text,twitter_retweet_count,twitter_favorite_count,twitter_followers_count,twitter_location,twitter_word_count,twitter_year,twitter_month,twitter_week,twitter_time_index_month,twitter_time_index_week,twitter_emojis,twitter_hashtags,twitter_tags,label,topic,from,to
AndrejHunko15662928601,AndrejHunko,TRUE,2019-08-20T09:21:00Z,Lateinamerika Ich kritisiere das laute Schweigen der Bundesregierung zu den offensichtlichen negativen Auswirkungen der US-Wirtschaftssanktionen gegen Venezuela. Die Nicht-Antwort der Bundesregierung auf die Kleine Anfrage findet sich hier:,Ich kritisiere das laute Schweigen der Bundesregierung zu den offensichtlichen negativen Auswirkungen der US-Wirtschaftssanktionen gegen Venezuela. Die Nicht-Antwort der Bundesregierung auf die Kleine Anfrage findet sich hier:,9,11,9259,Germany,29,2019,8,34,24,102,NA,#Venezuela,NA,negative,Lateinamerika,0,13
AndrejHunko15688826401,AndrejHunko,TRUE,2019-09-19T08:44:00Z,"Zuwanderung Im Gegensatz zu dem Transitmechanismus nach Niger sollen die nach Ruanda gebrachten Gefluechteten anschliessend in ihr Heimatland zurueckkehren. Fuer Viele bedeutet das eine Rueckkehr in Unterdrueckung, Verfolgung und Armut.","Im Gegensatz zu dem Transitmechanismus nach Niger sollen die nach Ruanda gebrachten Gefluechteten anschliessend in ihr Heimatland zurueckkehren. Fuer Viele bedeutet das eine Rueckkehr in Unterdrueckung, Verfolgung und Armut.",0,0,9259,Germany,30,2019,9,38,25,106,NA,NA,NA,negative,Zuwanderung,0,11
AndrejHunko15731104801,AndrejHunko,TRUE,2019-11-07T07:08:00Z,"Ruestung Neues von der Skandaldrohne Euro Hawk: Nachdem Kanada Verhandlungen beendete, kaufte die NATO Ersatzteile aus der Resterampe: Jetzt ueberlegt die US-Luftwaffe, den Flieger nebst Bodenstation zu erwerben. Beides hat nur Schrottwert, der Verlust ist immens.","Neues von der Skandaldrohne Euro Hawk: Nachdem Kanada Verhandlungen beendete, kaufte die NATO Ersatzteile aus der Resterampe: Jetzt ueberlegt die US-Luftwaffe, den Flieger nebst Bodenstation zu erwerben. Beides hat nur Schrottwert, der Verlust ist immens.",2,1,9259,Germany,35,2019,11,45,27,113,NA,#EuroHawk,NA,negative,Ruestung,0,8
AndrejHunko15833972401,AndrejHunko,TRUE,2020-03-05T08:34:00Z,Tuerkei Tatsaechlich geht es in Sea Guardian um anderes: Die Tuerkei moege bei Nebenaufgabe helfen und Migrantenschmuggel in die EU verhindern. Erdogan soll also seine Grenzoeffnung im Rahmen der NATO zuruecknehmen. Das ist vermutlich genauso dumme Idee wie Mithilfe bei Waffenembargo.,Tatsaechlich geht es in Sea Guardian um anderes: Die Tuerkei moege bei Nebenaufgabe helfen und Migrantenschmuggel in die EU verhindern. Erdogan soll also seine Grenzoeffnung im Rahmen der NATO zuruecknehmen. Das ist vermutlich genauso dumme Idee wie Mithilfe bei Waffenembargo.,4,5,9259,Germany,40,2020,3,10,31,131,NA,#SeaGuardian,NA,negative,Tuerkei,0,7
AndrejHunko15861703201,AndrejHunko,TRUE,2020-04-06T10:52:00Z,"Gesundheitssystem Die neoliberalen Kuerzungsauflagen der EU sind eine Ursache dafuer, dass die Gesundheitssysteme aktuell von Ueberlastung bedroht sind. Eine Lehre aus der Coronakrise muss sein, dass wir ein bedarfsorientiertes und solide finanziertes oeffentliches (!) Gesundheitssystem brauchen!","Die neoliberalen Kuerzungsauflagen der EU sind eine Ursache dafuer, dass die Gesundheitssysteme aktuell von Ueberlastung bedroht sind. Eine Lehre aus der Coronakrise muss sein, dass wir ein bedarfsorientiertes und solide finanziertes oeffentliches (!) Gesundheitssystem brauchen!",11,25,9259,Germany,35,2020,4,14,32,135,NA,#Coronakrise,NA,negative,Gesundheitssystem,0,17
AndrejHunko15922971601,AndrejHunko,TRUE,2020-06-16T08:46:00Z,"Nahostpolitik Informationen aus Kampfgebieten fuer eine wirksame Grenzkontrolle? Die heutigen EU-Ratsschlussfolgerungen zur Bekaempfung von Terrorismus und Gewaltextremismus sind gefaehrlich, denn sie fordern noch mehr Zusammenarbeit von Militaer mit Polizei Justiz:","Informationen aus Kampfgebieten fuer eine wirksame Grenzkontrolle? Die heutigen EU-Ratsschlussfolgerungen zur Bekaempfung von Terrorismus und Gewaltextremismus sind gefaehrlich, denn sie fordern noch mehr Zusammenarbeit von Militaer mit Polizei Justiz:",4,7,9259,Germany,31,2020,6,25,34,146,NA,NA,NA,negative,Nahostpolitik,0,13
AndrejHunko15929832001,AndrejHunko,TRUE,2020-06-24T07:20:00Z,"Menschenrechte Ueberfaellig ist auch der Beitritt der EU zur Europaeischen Menschrechtskonvention, zu dem der Lissabon Vertrag verpflichtet. Eine EU, die nicht einmal den Strassburger Menschenrechtsgerichtshof anerkennt, ist aussenpolitisch unglaubwuerdig.","Ueberfaellig ist auch der Beitritt der EU zur Europaeischen Menschrechtskonvention, zu dem der Lissabon Vertrag verpflichtet. Eine EU, die nicht einmal den Strassburger Menschenrechtsgerichtshof anerkennt, ist aussenpolitisch unglaubwuerdig.",1,3,9259,Germany,27,2020,6,26,34,147,NA,#LissabonVertrag,NA,negative,Menschenrechte,0,14
AndrejHunko15935902201,AndrejHunko,TRUE,2020-07-01T07:57:00Z,"Slowenien In Slowenien wurde der Wirtschaftsminister verhaftet, aus Protest dagegen traten der Innenminister und der Polizeichef zurueck: Deren Rechtsregierung straeubt sich gegen Korruptionsermittlungen zum Kauf von Corona-Schutzausruestung.","In Slowenien wurde der Wirtschaftsminister verhaftet, aus Protest dagegen traten der Innenminister und der Polizeichef zurueck: Deren Rechtsregierung straeubt sich gegen Korruptionsermittlungen zum Kauf von Corona-Schutzausruestung.",1,2,9259,Germany,27,2020,7,27,35,148,NA,#Slowenien|#Corona,NA,positive,Slowenien,0,9
AndrejHunko16018936801,AndrejHunko,TRUE,2020-10-05T10:28:00Z,"Ruestung Die Befuerworter von Kampfdrohnen meinen, diese seien bereits in 40 Staaten so weit verbreitet, dass auch Deutschland diesem Kreis beitreten MUSS, um Verbreitung und Einsatz der Killerwaffen mit internationalen Konventionen glaubwuerdig zu reglementieren. Hanebuechenes Argument!","Die Befuerworter von Kampfdrohnen meinen, diese seien bereits in 40 Staaten so weit verbreitet, dass auch Deutschland diesem Kreis beitreten MUSS, um Verbreitung und Einsatz der Killerwaffen mit internationalen Konventionen glaubwuerdig zu reglementieren. Hanebuechenes Argument!",15,19,9259,Germany,36,2020,10,40,38,161,NA,#Kampfdrohnen|#Killerwaffen,NA,negative,Ruestung,0,8
AndrejHunko16035724801,AndrejHunko,TRUE,2020-10-24T20:48:00Z,"Atomwaffenverbot In der Tat ein Meilenstein: Soeben hat mit Honduras der 50. Staat den Atomwaffenverbotsvertrag ratifiziert. Damit tritt der Vertrag in 90 Tagen, am 22. Januar, in Kraft. Ein wichtiger Schritt! Danke ICAN","In der Tat ein Meilenstein: Soeben hat mit Honduras der 50. Staat den Atomwaffenverbotsvertrag ratifiziert. Damit tritt der Vertrag in 90 Tagen, am 22. Januar, in Kraft. Ein wichtiger Schritt! Danke ICAN",12,49,9259,Germany,33,2020,10,43,38,164,NA,#Atomwaffenverbotsvertrag|#ICAN,NA,positive,Atomwaffenverbot,0,16
AndrejHunko16036801801,AndrejHunko,TRUE,2020-10-26T02:43:00Z,Lateinamerika Gratulation nach Chile! Gut 78 fuer eine neue Verfassung. Damit duerften die dunklen Schatten der Pinochet-Aera endgueltig verschwinden. Was fuer ein beeindruckender gesellschaftlicher Prozess nach den Protesten gegen Fahrpreiserhoehungen der Metro vor 1 Jahr!,Gratulation nach Chile! Gut 78 fuer eine neue Verfassung. Damit duerften die dunklen Schatten der Pinochet-Aera endgueltig verschwinden. Was fuer ein beeindruckender gesellschaftlicher Prozess nach den Protesten gegen Fahrpreiserhoehungen der Metro vor 1 Jahr!,26,78,9259,Germany,36,2020,10,43,38,164,NA,#Chile,NA,positive,Lateinamerika,0,13
AnjaKarliczek15406450801,AnjaKarliczek,TRUE,2018-10-27T12:58:00Z,"Forschung GB ist ein exzellenter Forschungspartner in der EU. Die Frage, wie eine weitere Zusammenarbeit in der Wissenschaft aussehen kann, koennen wir aber erst beantworten, wenn wir die Basis, auf der der Brexit erfolgt, kennen.","GB ist ein exzellenter Forschungspartner in der EU. Die Frage, wie eine weitere Zusammenarbeit in der Wissenschaft aussehen kann, koennen wir aber erst beantworten, wenn wir die Basis, auf der der Brexit erfolgt, kennen.",0,4,11540,Tecklenburg / Berlin,35,2018,10,43,14,58,NA,#GB|#EU|#Wissenschaft|#Brexit,@tagesschau,positive,Forschung,0,9
Axel_Fischer15343551001,Axel_Fischer,TRUE,2018-08-15T17:45:00Z,"Sicherheit Das Urteil des Oberverwaltungsgerichts Muenster zum Fall Sami A. muss umgehend zu einer Pruefung der geltenden Rechtslage fuehren. Wenn nach geltendem Recht die Persoenlichkeitsrechte eines Gefaehrders hoeher zu wichten sind als unsere Sicherheitsinteressen, dann stimmt etwas nicht.","Das Urteil des Oberverwaltungsgerichts Muenster zum Fall Sami A. muss umgehend zu einer Pruefung der geltenden Rechtslage fuehren. Wenn nach geltendem Recht die Persoenlichkeitsrechte eines Gefaehrders hoeher zu wichten sind als unsere Sicherheitsinteressen, dann stimmt etwas nicht.",0,0,801,Berlin,37,2018,8,33,12,48,NA,NA,NA,negative,Sicherheit,0,10
Axel_Fischer15804864601,Axel_Fischer,TRUE,2020-01-31T16:01:00Z,Tuerkei Miteinander reden ist viel besser als uebereinander Reden. Im Gespraech mit dem tuerkischen Botschafter Ali Kemal Aydin. Die Tuerkei ist fuer uns ein wichtiger Partner. tuerkei Deutschland olavgutting,Miteinander reden ist viel besser als uebereinander Reden. Im Gespraech mit dem tuerkischen Botschafter Ali Kemal Aydin. Die Tuerkei ist fuer uns ein wichtiger Partner. tuerkei Deutschland olavgutting,0,0,801,Berlin,30,2020,1,5,29,126,NA,#tuerkei|#Deutschland,@Axel_Fischer,positive,Tuerkei,0,7
Axel_Fischer15887776801,Axel_Fischer,TRUE,2020-05-06T15:08:00Z,Parteipolitik Zwei Veranstaltungen parallel. Dank Videokonferenz moeglich. haushaelter der cducsu tagen in Berlin und gleichzeitig der CDU bezirksvorstand per video konferenz mit bundesminister peter_altmaier.pr,Zwei Veranstaltungen parallel. Dank Videokonferenz moeglich. haushaelter der cducsu tagen in Berlin und gleichzeitig der CDU bezirksvorstand per video konferenz mit bundesminister peter_altmaier.pr,0,0,801,Berlin,24,2020,5,19,33,140,NA,#haushaelter|#cducsu|#Berlin|#CDU|#bezirksvorstand|#video|#konferenz|#bundesminister,NA,positive,Parteipolitik,0,13
Beatrix_vStorch15129987601,Beatrix_vStorch,TRUE,2017-12-11T13:26:00Z,"Medien Da sich nun de Maizire, Maas, Merkel und sogar ihr Reg.-sprecher gegen alle Arten von Antisemitismus ausgesprochen haben, werden wir jetzt deren Zitate ueberall im Staatsfunk finden. Merke: Nicht das Ereignis macht fuer den Staatsfunk die Nachricht, sondern wer es kommentiert.","Da sich nun de Maizire, Maas, Merkel und sogar ihr Reg.-sprecher gegen alle Arten von Antisemitismus ausgesprochen haben, werden wir jetzt deren Zitate ueberall im Staatsfunk finden. Merke: Nicht das Ereignis macht fuer den Staatsfunk die Nachricht, sondern wer es kommentiert.",112,299,61329,"Berlin, Deutschland",42,2017,12,50,4,12,NA,#Merkel|#Staatsfunk,NA,negative,Medien,0,6
Beatrix_vStorch15148993201,Beatrix_vStorch,TRUE,2018-01-02T13:22:00Z,Migrantenkriminalitaet Ich glaube es hackt! BILD verdaechtigt in Gruppen anreisende Maennerhorden von Migranten pauschal als Sex-Mob. Nur weil diese Horden aggressiv u provokant waren u 1.330 Platzverweise erhielten. Ich distanziere mich. Die wollen nur spielen.,Ich glaube es hackt! BILD verdaechtigt in Gruppen anreisende Maennerhorden von Migranten pauschal als Sex-Mob. Nur weil diese Horden aggressiv u provokant waren u 1.330 Platzverweise erhielten. Ich distanziere mich. Die wollen nur spielen.,753,1919,61329,"Berlin, Deutschland",36,2018,1,1,5,16,🙇,NA,NA,negative,Migrantenkriminalitaet,0,22
Beatrix_vStorch15155936401,Beatrix_vStorch,TRUE,2018-01-10T14:14:00Z,"Migrantenkriminalitaet Die Altersfeststellung bei angeblich minderjaehrigen Fluechtlingen ist vernuenftig und dringend notwendig, denn sie kosten den deutschen Steuerzahler erheblich mehr Geld, erschweren den Schulbetrieb und werden milder bestraft bei Vergehen als Volljaehrige. AfD","Die Altersfeststellung bei angeblich minderjaehrigen Fluechtlingen ist vernuenftig und dringend notwendig, denn sie kosten den deutschen Steuerzahler erheblich mehr Geld, erschweren den Schulbetrieb und werden milder bestraft bei Vergehen als Volljaehrige. AfD",244,744,61329,"Berlin, Deutschland",33,2018,1,2,5,17,NA,#AfD,NA,negative,Migrantenkriminalitaet,0,22
Beatrix_vStorch15161895001,Beatrix_vStorch,TRUE,2018-01-17T11:45:00Z,"AfD Befragung der Bundesregierung. Ministerin weigert sich, die Fragesteller der AfD anzusehen. Schade. Und dann nennt sie die Kultur des Taeters von Kandel Macho-Kultur. Ich mache mir das jetzt mal NICHT zu eigen- sonst Aufschrei.","Befragung der Bundesregierung. Ministerin weigert sich, die Fragesteller der AfD anzusehen. Schade. Und dann nennt sie die Kultur des Taeters von Kandel Macho-Kultur. Ich mache mir das jetzt mal NICHT zu eigen- sonst Aufschrei.",145,495,61329,"Berlin, Deutschland",35,2018,1,3,5,18,NA,#Kandel|#Aufschrei,@katarinabarley,negative,AfD,0,3
Beatrix_vStorch15165267601,Beatrix_vStorch,TRUE,2018-01-21T09:26:00Z,"Grenzkontrollen Nachgereicht: Meine Frage an BReg, auf welcher rechtl Grundlage Fluechtlinge weiter nach einreisen. Nach dt Recht muessten alle zwingend an d Grenze abgewiesen werden. Die Antwort des Innenministers lautet uebersetzt:Wir sind kein souveraener Staat mehr.","Nachgereicht: Meine Frage an BReg, auf welcher rechtl Grundlage Fluechtlinge weiter nach einreisen. Nach dt Recht muessten alle zwingend an d Grenze abgewiesen werden. Die Antwort des Innenministers lautet uebersetzt:Wir sind kein souveraener Staat mehr.",309,595,61329,"Berlin, Deutschland",37,2018,1,4,5,19,🇩🇪,NA,NA,negative,Grenzkontrollen,0,15
Beatrix_vStorch15178999201,Beatrix_vStorch,TRUE,2018-02-06T06:52:00Z,Regierung Ekelhaft: gierte nach 7.500 Euro zusaetzlicher Rente pro Jahr im Alter. Dafuer musste er aber das 6. Ministerjahr noch vollenden. Deswegen verlangte er Satzungsaenderung Amt Und Mandat Uebergangszeit . Verlogen Establishment So Sind Se,Ekelhaft: gierte nach 7.500 Euro zusaetzlicher Rente pro Jahr im Alter. Dafuer musste er aber das 6. Ministerjahr noch vollenden. Deswegen verlangte er Satzungsaenderung Amt Und Mandat Uebergangszeit . Verlogen Establishment So Sind Se,482,766,61329,"Berlin, Deutschland",32,2018,2,6,6,21,NA,#Satzungsaenderung|#AmtUndMandat|#Uebergangszeit|#Verlogen|#Establishment|#SoSindSe,@RobertHabeck,negative,Regierung,0,9
Beatrix_vStorch15183424801,Beatrix_vStorch,TRUE,2018-02-11T09:48:00Z,"Asyltourismus 50.000 Euro pro Jahr und Fall. Im Schnitt. Das ist skandaloes. Das ist ungerecht gegenueber deutschen Familien. Eine echte Frechheit. Das allein ist ein Grund, nie wieder CDU, CSU oder SPD oder eine der anderen Willkommensparteien zu waehlen. 50.000 !","50.000 Euro pro Jahr und Fall. Im Schnitt. Das ist skandaloes. Das ist ungerecht gegenueber deutschen Familien. Eine echte Frechheit. Das allein ist ein Grund, nie wieder CDU, CSU oder SPD oder eine der anderen Willkommensparteien zu waehlen. 50.000 !",282,656,61329,"Berlin, Deutschland",42,2018,2,7,6,22,NA,NA,NA,negative,Asyltourismus,0,13
Beatrix_vStorch15189979801,Beatrix_vStorch,TRUE,2018-02-18T23:53:00Z,"Linksextremismus Die Antifa demonstriert gegen Gewalt? Diese linksextremistischen Steinewerfer und Brandsatzschleuderer sind die letzten, die legitim gegen Gewalt protestieren koennen. Wer legale Demos verhindert, ist ein Gegner der Demokratie. Da darf der Rechtsstaat ruhig hart durchgreifen.","Die Antifa demonstriert gegen Gewalt? Diese linksextremistischen Steinewerfer und Brandsatzschleuderer sind die letzten, die legitim gegen Gewalt protestieren koennen. Wer legale Demos verhindert, ist ein Gegner der Demokratie. Da darf der Rechtsstaat ruhig hart durchgreifen.",186,558,61329,"Berlin, Deutschland",36,2018,2,8,6,23,NA,#Antifa,NA,negative,Linksextremismus,0,16
Beatrix_vStorch15205759801,Beatrix_vStorch,TRUE,2018-03-09T06:13:00Z,"Asyltourismus Kein Problem, wenn Automobilindustrie den Bach runtergeht. Wir schulen die Arbeitnehmer einfach um auf die Asyl- u Integrationsindustrie: Sozialarbeiter, Sachbearbeiter im BAMF, Dolmetscher, Polizist, Richter oder so. Was Fuer Ein Irrwitz","Kein Problem, wenn Automobilindustrie den Bach runtergeht. Wir schulen die Arbeitnehmer einfach um auf die Asyl- u Integrationsindustrie: Sozialarbeiter, Sachbearbeiter im BAMF, Dolmetscher, Polizist, Richter oder so. Was Fuer Ein Irrwitz",240,590,61329,"Berlin, Deutschland",29,2018,3,10,7,25,NA,#WasFuerEinIrrwitz,NA,negative,Asyltourismus,0,13
Beatrix_vStorch15209208001,Beatrix_vStorch,TRUE,2018-03-13T06:00:00Z,"EU Die Fraktion der Europaeischen Christdemokraten moechte den deutschen Beitrag fuer die EU um 30 Prozent erhoehen. Dann zahlt jaehrlich rund 40 statt 30 Milliarden Euro ein. Bisher gab es einen Deckel bei 1 Prozent des BIP. CDU und Co wollen zukuenftig 1,3. Und bewerben das stolz.","Die Fraktion der Europaeischen Christdemokraten moechte den deutschen Beitrag fuer die EU um 30 Prozent erhoehen. Dann zahlt jaehrlich rund 40 statt 30 Milliarden Euro ein. Bisher gab es einen Deckel bei 1 Prozent des BIP. CDU und Co wollen zukuenftig 1,3. Und bewerben das stolz.",148,245,61329,"Berlin, Deutschland",48,2018,3,11,7,26,🇩🇪,NA,NA,negative,EU,0,2
Beatrix_vStorch15222609001,Beatrix_vStorch,TRUE,2018-03-28T18:15:00Z,"Islam Religionsfreiheit? Lehnt die Kandidatin der FDP denn die Sharia ab, insofern deren rechtsrelevanten Teile Atheisten nahezu alle Rechte absprechen und darin Christen und Juden zu rechtlich zweitklassigen Menschen erklaert werden? AfD Kopftuch","Religionsfreiheit? Lehnt die Kandidatin der FDP denn die Sharia ab, insofern deren rechtsrelevanten Teile Atheisten nahezu alle Rechte absprechen und darin Christen und Juden zu rechtlich zweitklassigen Menschen erklaert werden? AfD Kopftuch",94,309,61329,"Berlin, Deutschland",33,2018,3,13,7,28,NA,#AfD|#Kopftuch,NA,negative,Islam,0,5
Beatrix_vStorch15223309801,Beatrix_vStorch,TRUE,2018-03-29T13:43:00Z,"Medien Deswegen NoGEZ ! Warum berichtet die Tagesschau nicht mal ueber den Warenkorb oder die Hedonistische Methode , 2 Tricks, mit der denen die Inflationsrate manipuliert wird?! Ach So Teil Des Systems Volksverdummung!","Deswegen NoGEZ ! Warum berichtet die Tagesschau nicht mal ueber den Warenkorb oder die Hedonistische Methode , 2 Tricks, mit der denen die Inflationsrate manipuliert wird?! Ach So Teil Des Systems Volksverdummung!",54,164,61329,"Berlin, Deutschland",27,2018,3,13,7,28,NA,#NoGEZ|#Warenkorb|#HedonistischeMethode|#AchSo|#TeilDesSystems|#Volksverdummung,NA,negative,Medien,0,6
Beatrix_vStorch15228651601,Beatrix_vStorch,TRUE,2018-04-04T18:06:00Z,"Gleichberechtigung Ist das nicht ein toller Zufall? Fuer jedes einzelne Ressort waren jeweils immer eine Frau und ein Mann am besten qualifiziert. Toll, oder? Nie 2 Maenner oder 2 Frauen. Immer ein Mann und eine Frau. Quote garantiert Qualitaet","Ist das nicht ein toller Zufall? Fuer jedes einzelne Ressort waren jeweils immer eine Frau und ein Mann am besten qualifiziert. Toll, oder? Nie 2 Maenner oder 2 Frauen. Immer ein Mann und eine Frau. Quote garantiert Qualitaet",12,114,61329,"Berlin, Deutschland",39,2018,4,14,8,29,NA,#Quote|#garantiert|#Qualitaet,NA,negative,Gleichberechtigung,0,18
Beatrix_vStorch15256144201,Beatrix_vStorch,TRUE,2018-05-06T13:47:00Z,"AfD Schoen zu sehen, dass Af Dwirkt. Zusaetzlich zur Streichung der Entwicklungshilfe: Keine Visa-Erteilung mehr fuer diese Laender. Aber da kommt Ihr auch noch hin...","Schoen zu sehen, dass Af Dwirkt. Zusaetzlich zur Streichung der Entwicklungshilfe: Keine Visa-Erteilung mehr fuer diese Laender. Aber da kommt Ihr auch noch hin...",187,537,61329,"Berlin, Deutschland",24,2018,5,19,9,34,NA,#AfDwirkt,NA,negative,AfD,0,3
Beatrix_vStorch15263674801,Beatrix_vStorch,TRUE,2018-05-15T06:58:00Z,GroKo GroKo steht fuer Grosse Kosten. in der Haushaltsdebatte bringt es auf den Punkt. Und der Haushalt ist nicht ausgeglichen. Es fehlen Ausgaben von mindestens einer Milliarde AM TAG. Nachhaltig Verantwortungslos,GroKo steht fuer Grosse Kosten. in der Haushaltsdebatte bringt es auf den Punkt. Und der Haushalt ist nicht ausgeglichen. Es fehlen Ausgaben von mindestens einer Milliarde AM TAG. Nachhaltig Verantwortungslos,33,117,61329,"Berlin, Deutschland",31,2018,5,20,9,35,NA,#Haushaltsdebatte|#NachhaltigVerantwortungslos,@PeterBoehringer,negative,GroKo,0,5
