doc_id;full_text
AndrejHunko15568080001;Das Verschwinden von Gumundur Einarsson und Geirfinnur Einarsson in 1974 ist der spektakulaerste Kriminalfall Island|s. Die Polizei ermittelte wegen Mordes, was dann folgte kann man sich nicht ausdenken. Details beschrieb in 2017 der Film Outof Thin Air:
AndrejHunko15569126401;Wieder 9 traurige Gruende, dass die Mare Liberum sofort auslaufen muss! Weitere Tote hat auch das unter mit der (ueber Berufsgenossenschaft Verkehr erzwungenen) Festhalteanordnung auf dem Gewissen.
AndrejHunko15573103831;Die Reisefreiheit gilt als groesste Errungenschaft der EU. Den Plaenen des BMI entnehme ich, dass die Rueckkehr zu Schengen in grosser Ferne ist. Wie aufgeruestet sollen die Aussengrenzen sein, damit die Binnengrenzkontrollen abgeruestet werden?
AndrejHunko15576729521;Unsere FreundInnen von der Egyptian Commission for Rights and Freedoms bitten um Unterstuetzung fuer die in Aegypten verhaftete Trans-Aktivistin Malak al-Kashif, die mit Heimtuecke festgenommen und mit sogenannten Anal-Tests gefoltert wurde.
AndrejHunko15581739931;Mehrmals erkundigte ich mich beim nach Geheimdienstzusammenarbeit mit Oesterreich, da BVT stets direkt an Strache berichtete. Oeffentlich antwortete mir BMI immer knapp, alles sei top. Geheime Auskunft enthaelt auch keine Einschraenkungen. Gilt das auch nach Ibiza?
AndrejHunko15588522041;Das ist auch im Hinblick auf die heutige Europawahl wichtig: Die Reisefreiheit ohne Kontrollen an den Binnengrenzen wird gern als groesste Errungenschaft der EU beschrieben. Die Regierungen in Deutschland und Oesterreich zerstoeren das.
AndrejHunko15590543351;Mit dem venezolanischen Vize-Aussenminister Ivan Gil im Fraktionsaal der Linken. Der Spruch von Rousseau passt gut zur internationalen Lage und der Ignoranz des Voelkerrechts. Venezuela
AndrejHunko15603209921;Veroeffentlichung von zeigt: Brasiliens Ex-Praesident Lula da Silva ist Opfer einer Justizverschwoerung. Er wurde uebrigens von den Praesidentschaftswahlen ausgeschlossen, fuer die er aussichtsreicher Kandidat war. Freiheit fuer Lula! Lula Livre
AndrejHunko15607505861;Die EU plant eine gefaehrliche Verordnung zur Entfernung von Internetinhalten ohne richterlichen Beschluss. Das reist ins Silicon Valley und gibt den Kurs vor, der dann im EU Internet Forum weiter behandelt wird (Frage 39): TCOVO
AndrejHunko15615218431;Es gibt immer noch Versuche im Europarat die russische Delegation der PACE kollektiv mit Sanktionen zu belegen. Heute Nachmittag Entscheidung darueber. Alle nationalen Delegationen sollten die gleichen Rechte und Pflichten haben, keine Zwei-Klassen-Mitgliedschaft!
AndrejHunko15617230711;23 Mitglieder der fordern den Schutz der demokratischen Rechte der gewaehlten katalanischen EP-Abgeordneten und Abgeordnete gehoeren ins Parlament, nicht ins Gefaengnis! Llibertatpresospolitics Katalonien
AndrejHunko15618146411;Die Bundespolizei beginnt ein neues Projekt zur Migrationsabwehr in Afrika. Es geht um Verfolgung von Fluchthilfe. Der letztes Jahr von der Afrikanischen Union gestartete AFRIPOL-Mechanismus importiert das Modell der EU-Polizeiagentur Europol. EMSC
AndrejHunko15639647071;Unser Entschliessungsantrag zur Regierungserklaerung der neuen Ministerin fuer den Krieg: Statt Verdopplung der Ausgaben fuer Ruestung und Militaer und beispielloser Aufruestung lieber Vorschlaege machen, die zu Abruestung und Vertrauensbildung beitragen. AKK
AndrejHunko15652527211;Was zu befuerchten war: Nachdem die US-Regierung eine Wirtschaftsblockade gegen Venezuela verhaengt hat und Guaid diese gerechtfertigt hat, laesst die Regierung Maduro die naechste Verhandlungsrunde mit der Opposition in Barbados platzen.
AndrejHunko15654246331;Der SPIEGEL schreibt ueber Drohnenabwehr des Die funktioniert naemlich nicht, sagt Noch schlimmer: Zur Terrorbekaempfung beschafft wurden sie gegen Fluechtlings-Unterstuetzer eingesetzt.
AndrejHunko15662928861;Ich kritisiere das laute Schweigen der Bundesregierung zu den offensichtlichen negativen Auswirkungen der US-Wirtschaftssanktionen gegen Venezuela. Die Nicht-Antwort der Bundesregierung auf die Kleine Anfrage findet sich hier:
AndrejHunko15663660131;Verhandlungen der UN-Waffenkonvention in Genf zur Aechtung der Killerroboter: will, dass autonome Waffensysteme moeglich sind, solange irgendwo ein Mensch die finale Entscheidung ueber die toedliche Gewalt hat. Mein Kommentar dazu in der jw:
AndrejHunko15687162881;Der Deutsche Ismet Kilic sitzt nach einer Red Notice von in Auslieferungshaft in Slowenien. Das Fahndungsersuchen der Tuerkei ist politisch motiviert und widerspricht damit Art. 3 des Auslieferungsuebereinkommens des Europarates! Eur Ausl Uebk
AndrejHunko15688795001;Wer es nachlesen will: Nach dem Fall von Doan Akhanl hatten wir den Wissenschaftlichen Dienst um eine Klarstellung zum Europaeischen Auslieferungsuebereinkommen und dem Verbot der Verfolgung aufgrund politischer Ueberzeugungen gebeten. Gut dargestellt!
AndrejHunko15689765241;Der aus Duisburg stammende Ismet Kilic ist seit 2 Monaten in Slowenien Haft, ihm droht Auslieferung in die Tuerkei: Die Freilassung gegen Kaution von 50.000 Euro lehnte das Kreisgericht in Koper jetzt ab. Die Vorwuerfe des tuerkischen Staates sind haltlos!
AndrejHunko15689790071;Auf der Klimademo in Aachen mit Marika Jungblut. Wir brauchen auch eine trinationale Bewegung gegen die Atomwaffenlager in der Region. Friedens- und Klimabewegung gehoeren zusammen. Atomwaffenabziehen
AndrejHunko15693963341;Das weiss angeblich nicht, wann NATO-AWACS-Flugzeuge von Geilenkirchen starten: Voellig absurd, denn dank sind diese Daten oeffentlich: Gestern flogen die AWACS z.B. ueber Bologna, Bratislava, Freiburg.
AndrejHunko15694109701;Die AfD beantragt, dass Polizei und Militaer kein struktureller Rassismus oder Extremismus mehr unterstellt werden darf. Auch soll mal wieder die Antifa verboten werden. Ein Antrag mal wieder zum Schiessen:
AndrejHunko15717396101;Ismet Kilic ist frei, es droht keine Auslieferung mehr an tuerkische Behoerden. Fuer uns aber weiterhin eine wichtige Angelegenheit, deshalb unsere Kleine Anfrage Fortgesetzter Missbrauch von Interpol-Fahndungen zur politischen Verfolgung in der Tuerkei:
AndrejHunko15728861551;Das hat Kenntnisse, aber keine gesicherten, welche Bande aus Libyen die Alan Kurdi von angriff: Das Dementi der Kuestenwache ist nicht glaubwuerdig. Mit dieser Truppe kann es keine Kooperation geben,
AndrejHunko15731105351;Neues von der Skandaldrohne Euro Hawk: Nachdem Kanada Verhandlungen beendete, kaufte die NATO Ersatzteile aus der Resterampe: Jetzt ueberlegt die US-Luftwaffe, den Flieger nebst Bodenstation zu erwerben. Beides hat nur Schrottwert, der Verlust ist immens.
AndrejHunko15741550931;Das finanziert ein Biometrie-System fuer Gefluechtete in Libyen. Die Datenbank wird von der dortigen Kuestenwache genutzt, einer Truppe von Piraten, mit der sich jede Zusammenarbeit verbietet: Seenotrettung
AndrejHunko15742434481;Die Afrika Konferenz von Frau Merkel diente vor allem der Foerderung von Privatinvestitionen aus Deutschland. Das betrifft auch die ruestungspolitische Kooperation. Zu Laendern wie Aegypten und Algerien haben wir da ein paar Fragen:
AndrejHunko15742455491;Frontex zieht ihr Projekt zur Beobachtung Sozialer Medien, bei dem auch Personendaten gesammelt wuerden, vorerst zurueck: Die Kollegin hatte kuerzlich Frage bei der EU-KOM eingereicht, die ist ploetzlich nicht mehr da:
AndrejHunko15753771631;Ahmed Sad ist Koordinator der Aegyptischen Kommission fuer Rechte und Freiheiten ECRF in Deutschland. Wir hatten ihn zu seiner Haft ins Programm Parlamentarier schuetzen Parlamentarier aufgenommen. Jetzt wird seine Familie bedroht: Merkel Sisi
AndrejHunko15766595241;Morgen kommt die zweite Spionagedrohne der NATO in Sigonella an. Ebenfalls morgen kommt die Antwort des auf unsere Anfrage zur umfangreichen deutschen Beteiligung an dem AGS-Programm (https://t.co/gLZ52ya1p0). Global Hawk NAGSMA
AndrejHunko15766697571;FDP und AfD wollen fixe Beschaffung von Kampfdrohnen und ueberholen die damit von rechts: Die behauptet, es gebe bereits eine intensive gesellschaftliche Debatte dazu. Nein, eine solche Debatte muss erst organisiert und gefuehrt werden!
AndrejHunko15770956051;Das will die Pushbacks am bosnisch-kroatischen Grenzuebergang Bajakovo nicht bestaetigen, dementiert sie aber auch nicht: Jetzt muss die Beteiligung der Bundespolizei geklaert werden. Meine Strafanzeige bearbeitet die Staatsanwaltschaft Berlin.
AndrejHunko15782964781;Die voelkerrechtswidrige Ermordung des Generals Soleimani zeigt, wie wichtig der aktuelle Aufruf gegen Kampfdrohnen ist: Ihr Einsatz ermoeglicht Toetungen ohne Risiko fuer die Angreifenden und senkt damit die Schwelle, militaerische Gewalt auszuueben.
AndrejHunko15784812011;Der Aufenthaltsvertrag fuer das US-Militaer (u.a. in Ramstein) will, dass die Truppen die Verteidigung der freien Welt sicherstellen. Unabhaengig von fragwuerdiger Formulierung, den Frieden herbeibomben zu wollen: Die Ermordung von Soleimani ist sicher nicht vom Vertrag gedeckt.
AndrejHunko15784867991;Vom wollten wir eigentlich wissen, welche Abteilungen der Laender daran beteiligt sind, das wurde nicht beantwortet (passiert derzeit oft). Sehr geehrter Herr trainiert die Bundeswehr mit der Unit8200 des israelischen Militaernachrichtendienstes?
AndrejHunko15789178171;Interessanter Text zum Drohnenkrieg im Irak: Nicht nur die US-Luftwaffe mordet dort mit Kampfdrohnen, auch das Militaer aus der Tuerkei, dem Iran und aus Israel.
AndrejHunko15804776921;Wenn Julian Assange verurteilt wird, dann ist das ein Todesurteil fuer die Pressefreiheit. Exzellentes mit der auf meine Einladung vergangenen Montag im Europarat zum Fall Assange gesprochen hat. Free Assange Now
AndrejHunko15808112011;Noch mehr ins Detail geht Lothar Zechlin in (leider hinter Paywall, lohnt sich aber): Er zeigt darin, wie die Antisemitismus-Arbeitsdefinition der IHRA von Parteien wie der aber auch und verfaelscht wurde.
AndrejHunko15815096191;Die Rubikon Cryptoleaks zeigen die kriminelle Energie des BND. Ueberrascht sind wir nicht. Vor einem Jahr erkundigten wir uns nach seiner Rolle beim Putsch u.a. in Chile: Wir muessen davon ausgehen, dass der BND nicht nur mitlas, sondern unterstuetzt hat.
AndrejHunko15826254901;Ich fragte die Bundesregierung zur Huawei-Propaganda der US-Regierung. Die Antwort: Keine Hinweise, dass Lieferanten von Hard- oder Software unbefugt auf Abhoerschnittstellen deutscher Mobilfunkanbieter zugreifen koennen oder zugreifen:
AndrejHunko15831441791;Zu den Brennpunkten der fatalen EU-Migrationspolitik gehoert weiterhin Libyen. Auch mit neuer Operation Active Surveillance schaut die EU den Gefluechteten mit Drohnen beim Ertrinken zu. Meine Erklaerung zur Bilanz des AA zu EUNAVFORMED: Seenotrettung
AndrejHunko15832412871;Fuer das nie realisierte, unbemannte Spionagesystem PErsistent German Airborne SUrveillance gab das BMVg in der ueber zweijaehrigen Planungsphase 7,4 Millionen Euro aus: PEGASUS Euro Hawk
AndrejHunko15833972701;Tatsaechlich geht es in Sea Guardian um anderes: Die Tuerkei moege bei Nebenaufgabe helfen und Migrantenschmuggel in die EU verhindern. Erdogan soll also seine Grenzoeffnung im Rahmen der NATO zuruecknehmen. Das ist vermutlich genauso dumme Idee wie Mithilfe bei Waffenembargo.
AndrejHunko15843470521;Die aktuelle Ausgabe der Stopp Air Base Ramstein-Zeitung gibt es hier zum Download oder zum Bestellen: Darin habe ich nochmal erklaert was an Kampfdrohnen eigentlich problematisch ist und wozu der US-Stuetzpunkt in Ramstein dient. Ramstein Schliessen!
AndrejHunko15851364041;In Zeiten der Krise und danach - Was die Europaeische Union zu Covid19 tun kann: Die EU und ihre Mitgliedstaaten muessen untereinander mehr Solidaritaet zeigen bislang ist davon wenig zu spueren. Vorschlaege und Massnahmen zur Bewaeltigung der Krise kommen spaet, sind unzureichend.
AndrejHunko15857408861;Die unsichere Datenlage zur Ausbreitung des Coronavirus ist ein Problem. Es ist dringend geboten, diese zu verbessern transparenter zu gestalten, bspw. durch durch Zufallsstichproben auf SARS-CoV-2 wie es u.a. fordert. Ich habe dazu auch die Bundesregierung befragt.
AndrejHunko15861703201;Die neoliberalen Kuerzungsauflagen der EU sind eine Ursache dafuer, dass die Gesundheitssysteme aktuell von Ueberlastung bedroht sind. Eine Lehre aus der Coronakrise muss sein, dass wir ein bedarfsorientiertes und solide finanziertes oeffentliches (!) Gesundheitssystem brauchen!
AndrejHunko15862356001;Laut Versammlungsbehoerde ist der Ostermarsch am Karfreitag in Jagel unter Auflagen moeglich. Erlaubt ist die Kundgebung um 12.30 Uhr vor der Hauptzufahrt des Drohnen- und Tornadostandortes. Untersagt wurde aber die Demonstration ab Bahnhof Schleswig.
AndrejHunko15873629661;Hier ist das Schreiben der GBA, wonach von der Einleitung eines Ermittlungsverfahrens aber abgesehen wird: Es gebe keine zureichenden tatsaechlichen Anhaltspunkte fuer ein strafbares Verhalten der angezeigten Personen. Ramstein Zettel
AndrejHunko15873987911;Knapp die Haelfte der Menschen in Italien wollen mittlerweile aus der EU austreten. Wird die Corona-Krise zur finalen Krise der EU? Fuer habe ich dazu einige Gedanken aufgeschrieben.
AndrejHunko15886076491;Meiner Meinung nach kann eine breite gesellschaftliche Debatte nicht in einer Diskussion bestehen, die das Militaer mit hohen Zugangsbeschraenkungen im Bendlerblock durchfuehrt. Nachdem die Argumente auf dem Tisch sind, braucht es mindestens eine Umfrage. Drohnen Debatte2020
AndrejHunko15886797161;Auf dem Twitter-Kanal des BMVg darf parallel zur Debatte im Ministerium mitdiskutiert werden: Es darf nur parallel mitdiskutiert werden?!? Eine echte Drohnendebatte2020 muss oeffentlich und auch in Bundeslaendern stattfinden. Diese hier ist Alibi.
AndrejHunko15888518701;Der Immunitaetsausweis ist vorerst vom Tisch, das ist gut und wichtig. Bei der Antwort auf meine diesbezuegliche Frage bleibt das Gesundheitsministerium von aber weiter ambivalent und erwaehnt lediglich digitales Gesundheitszertifikat. Vertrauen schaffen geht anders!
AndrejHunko15891744331;Wir wissen auch, dass das Parlament zur Bewaffnung hintergangen wird. Offiziell ist darueber noch nicht entschieden, trotzdem wird sie insgeheim vorbereitet. Das betrifft die Zertifizierung der Drohne, die als Waffensystem, nicht als Aufklaerer behandelt wird. Drohnendebatte2020
AndrejHunko15899692271;Die NGO veroeffentlicht Beweis fuer brutalen Uebergriff durch die Kuestenwache aus Malta gegenueber Menschen in Seenot: Offenbar sind diese Menschenrechtsverletzungen seit Jahren Praxis. Es geht einzig darum, Gefluechtete herabzuwuerdigen.
AndrejHunko15916924711;Der Staatssekretaer hat sich persoenlich davon ueberzeugt, dass die in der neuen EU-Mission IRINI im Mittelmeer Menschen nur noch aus der Luft beim Ertrinken beobachtet und keine eigene Seenotrettung vornimmt.
AndrejHunko15916993201;LAWS meint Systeme, bei denen Entscheidungsgewalt ueber Leben und Tod dem Menschen gaenzlich entzogen ist. Wir fordern eine Aechtung anstelle eines Verbots nicht nur fuer vollautonome Waffen, sondern auch fuer teilautonome wie die Kampfdrohnen der Bundeswehr. Drohnendebatte2020
AndrejHunko15923011031;Parallel zur deutschen Corona App stellt die EU-Kommission das Konzept European Proximity Tracing zur grenzueberschreitenden Nutzung von Apps vor: Es stammt von der Telekom und SAP und beinhaltet einen EU-Backend-Server fuer die nationalen Anwendungen.
AndrejHunko15929832361;Ueberfaellig ist auch der Beitritt der EU zur Europaeischen Menschrechtskonvention, zu dem der Lissabon Vertrag verpflichtet. Eine EU, die nicht einmal den Strassburger Menschenrechtsgerichtshof anerkennt, ist aussenpolitisch unglaubwuerdig.
AndrejHunko15935902561;In Slowenien wurde der Wirtschaftsminister verhaftet, aus Protest dagegen traten der Innenminister und der Polizeichef zurueck: Deren Rechtsregierung straeubt sich gegen Korruptionsermittlungen zum Kauf von Corona-Schutzausruestung.
AndrejHunko15953149701;Massenhaft schiebt die Grenzpolizei in Griechenland Menschen rechtswidrig in Tuerkei zurueck. Frontex ist in Aegaeis mit zwei grossen Seemissionen (auch Bundespolizei ist beteiligt) und bis zu drei eigenen Flugzeugen praesent. Niemand will was gesehen haben:
AndrejHunko15953152581;Hinzu kommt die NATO-Mission Sea Guardian, die in der Aegaeis patrouilliert. Ich gehe davon aus, dass der mit Aufklaerungstechnik beteiligte Einsatzgruppenversorger der Deutschen Marine Berlin Vorfaelle beobachtet haben MUSS, denn er war nachweislich in der Naehe.
AndrejHunko15953210031;Moritz Tremmel berichtet bei Golem ueber unsere Kleine Anfrage zu Faehigkeiten der EU-Polizeiagentur Europol, Anonymitaet und Verschluesselung im Internet auszuhebeln: Zum Einsatz kommt die Software Hashcat zum Durchprobieren von Passwoertern. Cryptowars
AndrejHunko15980001811;Das wird Spannungen hervorrufen: 8 Piloten der deutschen fliegen bald mit NATO-Drohnen zur Ostsee, um von dort in Russland zu spionieren: Auf dem Hin- und Rueckweg fliegen diese 5 Global Hawk abwechselnd im Korridor ueber Deutschland.
