doc_id;username;retweet_count;favorite_count;full_text;label;topic
32738;karl_lauterbach;13;147;Nina und ich in der Regionalkonferenz SPD in Potsdam in der Biosphaere. Ein guter Platz fuer uns, das voellig misslungene Klimapaket der GroKo zu kritisieren, auch mit den Argumenten der  Klimaforscher aus Potsdam. Das Klima kann nicht auf 2 weitere verschwendete Jahre GroKo warten;;
33587;martinarenner;63;97;Wenn VS bei Vorbereitung von Straftaten wegsieht, dann ist mit Sicherheit Quellenschutz im Spiel. Und im LKA Berlin muessen endlich rechte Seilschaften ausgemacht und rausgeworfen werden. Vielleicht klappt es dann mit Strafverfolgung bei Neonazis und Schutz der Opfer. Neukoelln;negative;VS
33954;karl_lauterbach;19;153;Es ist leider so, dass die Gruenen in der Kritik der voellig unzureichenden Unionsplaene ein Totalausfall sind. Ist man so gierig auf ein Buendnis mit der CDU? Zum Glueck verstummen unsere Kinder nicht, sie verstehen: die Zeit fauler Kompromisse ist vorbei;;
34083;karl_lauterbach;15;101;Wieso sollten wir mehr fuer Ruestung ausgeben wenn offenbar das bereits eingesetzte Geld so ineffizient und ein erheblicher Teil der Mittel zur PR der Ministerin eingesetzt wird? Lieber mehr Geld fuer die Kontrolle der Krisenherde ausgeben, Kriege verhindern;;
34169;KatjaSuding;1;16;Jedes Kind verdient die beste Bildung. Mit einer gezielten Auswertung von Lerndaten koennen Lehrer ihren Unterricht noch viel besser ganz auf die individuellen Beduerfnisse eines jeden Schuelers ausrichten. Andere Laender machen uns laengst vor, wie es geht. smartgermany;;
34590;rbrinkhaus;33;116;In den naechsten Wochen werden wir auf den Social-Media-Kanaelen der Unionsfraktionen im Bund und in vielen Laendern zeigen, wie wir die Innere Sicherheit in letzter Zeit gestaerkt haben und weiter staerken wollen. Heute geht es los! StarkerStaat @cducsubt;;
35491;KarambaDiaby;9;62;Ein schoener Tag fuer Halle. Die Bereinigungssitzung des Haushaltsausschusses hat beschlossen: 16,2 Mio. Euro erhaelt Halle aus Zuschuessen fuer investive Kulturmassnahmen. 2,9 Mio. Euro fuer die Moritzkirche  13,3 Mio. Euro fuer das Stadtbad Halle. Danke an @kahrs und BettinaHagedorn;positive;Kulturmassnahmen
35732;tj_tweets;4;19;Zur Erklaerung: Maut fliesst komplett in den Strassenbau, Trassenentgelte fliessen 100 Prozent in Schienenbau. Luftverkehrsabgabe mit 1,2 Mrd. Euro geht aber komplett in den allgemeinen Haushalt. Hier ist der Luftverkehr erheblich benachteiligt. Gut waere Invest in Co2-neutrales Fliegen.;;
37736;b_riexinger;26;131;In Berlin rudert die SPD von ihrer eigenen Idee, dem Mietendeckel, zurueck. Eine Linksregierung ist eben keine GroKo, wo die SPD soziale Vorschlaege symbolisch machen kann. Die SPD muss sich entscheiden: Bezahlbare Mieten oder Innenstaedte nur fuer Reiche? Mietenwahnsinn;;
38011;BriHasselmann;60;433;Nachdem Gruene, FDP und Linke eine Reform des Wahlrecht vorgeschlagen haben, kommt von der CDU die Maer, die Reform wuerde vor allem sie benachteiligen. Stimmt aber nicht. Alle Fraktionen waeren der Staerke ihres Zweitstimmenergebnisses entsprechend im Bundestag vertreten.;;
38439;PaulZiemiak;4;42;Heute bin ich im ThueringerWald unterwegs. Duerre, Stuerme und Borkenkaefer haben im letzten Jahr 100.000 Hektar Wald zerstoert. Deshalb stellen Bund und Laender in den naechsten Jahren 800 Mio.  bereit, um Schaeden zu beseitigen und klimastabil aufzuforsten. Danke, @JuliaKloeckner!;;
38718;KatjaSuding;3;34;@WPFKW123 Unser Menschenbild ist, dass wir jeden Einzelnen dazu befaehigen wollen, seine Chancen zu nutzen, selbstbestimmt zu leben und durch individuelle Leistung voranzukommen. Das hat primaer mal nichts Besserverdienenden zu tun, sondern mit Menschen, die etwas erreichen wollen im Leben.;;
39318;Oliver_Krischer;40;263;Was ich von der Energie- und Klimapolitik der Regierung @ArminLaschet halte, ist bekannt. Aber hier hat er voellig recht: Dass @cducsubt @spdbt nicht mal in der Lage sind, den Kompromiss der Kohlekommission umzusetzen, grenzt an politischen Bankrott Kohleausstieg Klimakrise;;
39490;berlinliebich;5;21;Der neue ukrainische Praesident Selenskyj und seine Partei wurden gewaehlt als Absage an die anderen und mit zwei klaren Auftraegen, gegen Korruption vorzugehen  Frieden zu schaffen.  Ueber die Chancen u. Risiken sprach ich nach meiner Reise mit @ndaktuell. ;;
40494;MartinSchulz;929;5990;Wenn es einen Beweis dafuer brauchte, dass die AfD eine undemokratische Partei ist, dann ist er jetzt mit der Forderung nach der Abschaffung des Europaeischen Parlaments erbracht. Mein Vorschlag: Ersparen wir der AfD die Qual, im Parlament sitzen zu muessen, und waehlen wir sie raus.;;
41467;karl_lauterbach;11;118;Wozu eine neue Unter-SPD? Weniger soziale Ungleichheit will heute gerade die Mitte, ohne Linksrutsch. Und mehr Ehrgeiz beim Umweltschutz erwartet heute jeder vernuenftige Mensch von der SPD. Auf Umweltschutz haben die Gruenen kein Monopol, SPD kann das auch;;
41556;Beatrix_vStorch;252;1424;Herzliche Glueckwunsch nach Thueringen: Die AfD holt den 3. grossen Wahlerfolg 2019. Osten ist Hochburg mit einer treuen Waehlerschaft von klar ueber 20  Prozent. Ohne AfD gibt es im Osten keine stabilen Mehrheiten. Jetzt Koalition: Linke und CDU? Go for it!  Thueringenwahl ltwth19;positive;AfD
41748;PaulZiemiak;1;25;Ich moechte mich bei allen Mitarbeitern im KAH bedanken. Ihr habt alle zusammen unermuedlichen Einsatz  Leidenschaft gezeigt. Ich freue mich auf alles, was wir gemeinsam noch im gesamten Team bewegen werden. Ich weiss heute: Es wird gut! cdupt19;positive;Einsatz
42549;MGrosseBroemer;1;11;@sarfeld @BerlinReporter @CDU @akk @patrickkunkel @AlexanderHeppe @MIT_bund Ich finde es nur interessant, das bei allen von mir geschaetzten Buergermeistern, die sich natuerlich jederzeit zu Wort melden sollen, deren (Minder-)Meinung zu einem Thema zu einem bundesweiten Richtungsstreit der CDU gemacht wird. Cest tout.;;
42813;jensspahn;28;237;Morgen bin ich ein Jahr im @BMG_Bund. In einem so lebenswichtigen Bereich wie dem Gesundheitswesen muss der Staat verlaesslich funktionieren. Nichtstun ist deshalb fuer mich keine Option. Danke an alle, die sich jeden Tag fuer unsere Gesundheit stark machen. Mehr dazu hier:;;
42964;SevimDagdelen;46;113;Angriff aufs Sowjetische Ehrenmal in Berlin ist schaendlich  ein Angriff auf alle, fuer die der Sieg ueber den Faschismus eine Befreiung ist. Linke beteiligt sich an den Gedenkfeiern am 9. Mai und sagt den Befreiern ! Thank you! Merci! Danke!;;
43111;Frank_Pasemann;22;71;Lieber Herr @JulianRoepcke, reisen bildet! Sie sollten deshalb viel mehr reisen. Dann haetten Sie eventuell die Moeglichkeit, zu merken, wessen niedertraechtige Propaganda Sie zum Leid des syrischen und zu Lasten des deutschen Volkes verbreiten! Fuer eine neue Syrienpolitik! @AfD;;
43257;berlinliebich;11;51;Lindner heute: Im Gegenteil will die Bundesregierung jetzt 25 Prozent der Bootsfluechtlinge in Deutschland aufnehmen. Ich warne Frau Merkel davor, einer so hohen Quote zuzustimmen, denn wir haben ueber Jahre die Hauptlast in Europa getragen. Ob er merkt, was er mit der FDP macht?;;
43662;MiRo_SPD;2;15;@JulianJanssen04 @Sebi_Gass @ChristophColla2 Die SPD stirbt, wenn sie nur in pragmatischen Trippelschritten durch den Alltag stolpert. Sie braucht ein Hoffnungsversprechen! Das sind seit 1925 die Vereinigten Stasten von Europa. KampmannRoth laden ein, an dieser Vision weiterzuarbeiten.  Wofuer haben wir Grundsatzprogramme?!;;
44119;JoanaCotar;23;99;@morgenmagazin Herr Friedmann sollte mal einen Blick auf die Arbeit der AfD im Bundestag werfen. Keine andere Partei hat sich in dieser Legislaturperiode so oft, so offen und in so vielen Reden und Antraegen gegen den Antisemitismus gewandt und sich fuer Israel eingesetzt wie die AfD.;;
44312;HildeMattheis;9;63;Wir haben viel Arbeit vor uns. Dafuer muessen wir unseren Mitgliedern sagen: Ihr machtVeraenderungmoeglich. Denn von der Basis aus muss die SPD jetzt wiederbelebt werden, die Meinung der Basis muss eine Mehrheit kriegen. Was das fuer mich heisst, hoert ihr im Podcast bei @halbzehnFM;;
44863;Frank_Pasemann;13;23;Wenn betont werden muss, dass die Bundeswehr einsatzfaehig sei, laeuten schrill Alarmglocken. Sind Prozesse die in Gang gesetzt werden muessen, was nicht von heute auf morgen geht, geeignet, Vertrauen zu schaffen. Typisches Merkelgeschwurbel von @akk und @CDU. @AfDimBundestag;;
45409;Beatrix_vStorch;563;2029;Dieser Nazi schreibt beim Spiegel. Er will Menschen wegen ihrer Meinung aechten, ausgrenzen, klein halten (?)... der Phantasie den freien Lauf. Da faellt dem geneigten Linksfaschisten schon was ein. Man fasst es einfach nicht. Was fuer eine erbaermliche Figur.;negative;Spiegel
45674;HeikoMaas;95;395;Vor genau 62 Jahren unterschrieb die BRD die Roemischen Vertraege. Dabei entstanden die Europaeischen Gemeinschaften. So wie wir uns 1957 aufmachten, Europa zu staerken, so muessen wir das auch heute tun. Angesichts der Herausforderungen unserer Zeit ist klar: EuropaIstDieAntwort.;;
45730;schneidercar;2;14;Heute vor 100 Jahren hat Friedrich Ebert in Schwarzburg die erste Verfassung einer parlamentarischen Demokratie in Deutschland unterzeichnet und in Kraft gesetzt. Aus diesem Anlass hier noch mal mein Gastbeitrag. Wir muessen wachsam sein! Demokratien haben keine Ewigkeitsgarantie.;;
45768;jankortemdb;205;803;Seit 1972 hatten Frauen in der DDR das Recht ueber Abtreibungen in eigener Verantwortung zu entscheiden. Viele im Osten schuetteln heute den Kopf, wenn fast 50 Jahre spaeter der Bundestag debattiert, ob Aerzte oeffentlich ueber Abbrueche informieren duerfen. 219a DerAndereOsten;;
46168;svenlehmann;114;658;Der Bundestag debattiert gerade die Entschaedigung von Opfern von Gewalttaten. AfD-Mann Sichert nennt dieses Gesetz Blutgeld und hetzt bei seiner Rede gegen Muslime. Die Opfer sind der AfD egal, Menschen generell sind ihnen egal. Diese Partei ist eine Schande!;negative;AfD
46459;karl_lauterbach;33;180;Wir brauchen eine gerechtere Einkommensverteilung in Deutschland. Gerade Kinder und alte Menschen koennen sich nicht wehren. NRW ist jetzt sogar aermer als der Osten. Das war unter schwarz-gelb fast zu erwarten. Diese Armut trotz geringster Arbeitslosigkeit ist ein Skandal;;
47122;karl_lauterbach;31;234;Wenn Kramp-Karrenbauer jetzt eine Netzzensur gegen CDU Kritik auf YouTube fordert beweist sie sogar, dass Rezo Recht hat. Auch die Gruenen wuerden schnell spueren, dass in einer Koalition mit CDU nicht viel drin ist fuer junge Menschen und Umwelt. Rot-Gruene Buendnisse waeren die Loesung;;
47946;JoanaCotar;12;108;(2/4) unsere Reden wuerden so kompatibel gemacht, dass sie sofort geschnitten und noch waehrend wir reden, hochgeladen werden koennen. Liebe Frau Baer, natuerlich reden wir zu den Buergern, die muessen naemlich die Politik ausbaden, die im Bundestag beschlossen wird. Was daran ein;;
48740;martinarenner;14;61;Kein Teil ... ist durch den Immobilienboom so unfassbar viel reicher geworden als die, die ohnehin schon zu den Reichsten zaehlten. Und keine Gruppe hat ... so viel an verfuegbarem Einkommen verloren als die, die ohnehin schon am wenigsten Einkommen haben.;;
49606;martinarenner;24;63;Heh Bundesregierung BMI was soll das? Wir fragen zu Personen aus dem inneren Circle der Fussilet-Moschee. Alle pressebekannt. Ihr zwingt uns in Anfragen die Namen abzukuerzen und dann wollt ihr jetzt nicht wissen, um wen es geht und verzoegert Antwort? 1UABT Breitscheidplatz;;
50197;larsklingbeil;0;28;Welches Europa wollen wir? Im Vorfeld des Karlspreis|es durfte ich dazu in Aachen sprechen. Ein besonderer Abend. Seit ich denken kann, lebe ich in Frieden  Freiheit. Wir haben es Europa zu verdanken, dass aus Feinden Freunde wurden! Das muessen wir beschuetzen.;;
50494;HeikoMaas;51;337;Vor dreissig Jahren fiel die Berliner Mauer. Doch sie fiel nicht einfach  sie wurde zu Fall gebracht. Sie wurde eingerissen von den vielen mutigen Menschen in Ostdeutschland, deren Hunger nach Freiheit und Gerechtigkeit staerker war als alle Zaeune und Mauern. Danke! mauerfall30;positive;Ostdeutschland
50793;alice_weidel;444;1733;Treten wir ein fuer die Freiheit Andersdenkender, fuer das Recht auf Meinungsfreiheit und vor allem fuer die Anerkennung demokratischer Entscheidungen des Volkes. 30 Jahre nach dem Mauerfall duerfen nicht mehr sogenannte Unterschiede aufgezeigt werden, die es nicht mehr gibt!;;
50867;larsklingbeil;8;119;Ich war wieder unterwegs von Tuer zu Tuer  dieses Mal in der @ostkurve. Zusammen mit Sebastian Rueter  Svenja Kraus. Wir wollen wissen, was den Menschen auf dem Herzen liegt: Aerzteversorgung auf dem Land, Kitaplaetze, bezahlbares Wohnen. Dafuer kaempf die SPD Brandenburg!;;
51236;b_riexinger;39;93;30 Jahre nach der Wende ist das Land immer noch zwei geteilt. Im Osten arbeitet man laenger und bekommt deutlich weniger Lohn. Der Osten als Niedriglohngebiet im eigenen Land scheint politisch gewollt zu sein sonst wuerde die Bundesregierung etwas aendern.;;
51693;MartinSchulz;26;115;"Die Drohung von Erdogan, die Fluechtlingsvereinbarung mit der EU aufzukuendigen, ist zynisch und darf nicht als Grund herhalten sein Verhalten zu tolerieren. Das Leid von Menschen mit dem Leid anderer Menschen aufzuwiegen ist unmenschlich; es ist Erpressung auf niedrigstem Niveau.";negative;Erdogan
51787;PaulZiemiak;33;208;.@vonderleyen hat Stimmen von 27/28 EU-Regierungschefs bekommen. Mit ihrer Erfahrung  Inhalten wird sie das EP ueberzeugen. Fuer mich ist es nicht nachvollziehbar, dass die @spdde dafuer gesorgt hat, dass D. als einziges sich enthalten musste. @MartinSchulz @maybritillner;;
52087;karl_lauterbach;131;730;So einen Unsinn liest man nur sehr selten. Bild veroeffentlicht die Morde des Terroristen um AUFLAGE zu machen. Nichts sonst. Es ist unsolidarisch anderen Zeitungen gegenueber, weil nur damit es solche Bilder gibt, wird der Terror begangen. Wir sollten den Dreck nicht zeigen.;negative;Bild
52276;sven_kindler;19;50;PkwMaut Folge 1356: @AndiScheuer hat ein Gutachten fuer sich in Auftrag gegeben. Ergebnis: Er hat alles richtig gemacht. Surprise, surprise. Ich habe Scheuer einen Brief dazu geschrieben. Ich will wissen, wie viele Steuergelder fuer dieses Gefaelligkeitsgutachten verwendet wurden.;;
52296;karl_lauterbach;24;103;Was fuer eine Heuchelei von CDU/CSU. Weber suspendiert Orban, den Demokratiefeind, vor der Wahl augenzwinkernd mit der Abmachung, sich nach der Wahl von ihm waehlen zu lassen. Dann darf er wieder rein. Selten eindeutige Waehlertaeuschung. Orban lacht ueber uns;;
52420;katjakipping;22;79;Die von Marokko besetzte Westsahara ist der letzte Kolonialkonflikt in Afrika. Wir warten seit 1991 auf ein von der UN zugesagtes Referendum. so Najat Hamdi, Vertreterin der POLISARIO und Selma  Bulahi  Hind O. Musa im Gespraech mit @b_riexinger  mir.;;
53343;DietmarBartsch;18;61;Gut, wenn Schutz fuer Paketboten tatsaechlich zuegig kommt. Bezeichnend, dass SchwarzRot das aushandeln muss. @amazon hat 2018 prozentual weniger Steuern als die aermsten 20 Prozent der USA gezahlt. Aber eine gerechte Besteuerung wird es wohl mit dieser Bundesregierung nicht mehr geben.;;
54124;karl_lauterbach;86;354;Versagen beim Klimaschutz kann man nur verbergen, wenn man die Wirkung der Massnahmen nicht untersucht. Den Weg geht Scheuer jetzt. Das darf die SPD nicht mittragen. Weder die Auto-Krise noch der Klimaschutz kommen so weiter. Scheuer wird zum GroKo-Problem;negative;Klimaschutz
54394;alice_weidel;507;1817;Pascal Kober (FDP) verharmlost Situation der Rentner: Die Tafeln sind Orte der Begegnung. Die Tafeln sind Orte der Demuetigung und Armut derer, die dieses Land stark gemacht haben. Kobers Aussage zeigt nicht weniger als die voellig fehlende Volksnaehe der FDP. Altersarmut AfD;;
54531;DietmarBartsch;34;114;Die weltweite Landwirtschaft kann die Menschheit zweimal ernaehren. Es gibt keine Rechtfertigung dafuer, dass jedes dritte Kind auf der Erde an Fehlernaehrung leidet. Auch mit von der EU subventionierten Agrarexporten zu Dumpingpreisen werden Profite auf Kosten der Kinder gemacht.;;
54626;Beatrix_vStorch;161;602;Der Vorfall am FrankfurtHbf -ein weiterer Einzelfall u die Reaktionen zeigen: das Vertrauen in den Staat, wie wir ihn kannten und der die Sicherheit seiner Buerger garantiert, schwindet unter Merkel und Seehofer - und zwar in dramatischer Weise AfD ;;
55314;karl_lauterbach;23;165;Man muss weder Schwuler noch gegen den Islam sein um diese Barbarei zu verurteilen. Steinzeit-Islam der Scharia ist aber weder repraesentativ noch der Grund fuer die homophobe Kultur der Unterdrueckung in Brunei. Wenn das Land die Menschenrechte nicht achtet muessen wir Druck machen;negative;Brunei
55395;larsklingbeil;46;808;Es gibt Tage, da wird Hektisches ganz schnell egal, Grosses ganz klein und vermeintlich Wichtiges ganz unwichtig. Was wirklich zaehlt, was wirklich wichtig ist: Liebe @ManuelaSchwesig viel Kraft, viel Erfolg. Du wirst das packen, da bin ich mir sicher! ;;
55418;karl_lauterbach;176;1349;Der Feinstaub der Silvesternacht bleibt leider fuer Monate im Koerper. Leider lagert er sich auch im Gehirn ab. Daher sollten sich Menschen mit Risikofaktoren das Feuerwerk draussen sparen. Es wird Zeit, dass wir Alternativen zu diesem Ritual finden.;;
55430;Oliver_Krischer;23;132;Klasse! Die FridaysForFuture haben heute mit 40.000 Teilnehmer*innen die groesste Demo aller Zeiten in der langen Geschichte von Aachen auf die Beine gestellt - bunt, kreativ, europaeisch. Die Botschaft von FFFgoesAachen AC2106 ist klar: Macht endlich ernst mit Klimaschutz;positive;FridaysForFuture
55477;katjakipping;8;101;Unterwegs zum Wahlkampf in Thuringen begeistert mich die  Zugverbindung Erfurt-Berlin: Stuendlich 1-2 Zuege bis 23:17Uhr, bei Fahrzeiten von unter 2 Stunden. Als Dresdnerin kann ich da nur staunen. Nach 18:45 faehrt kein Zug mehr von Dresden nach Berlin, davor nur im 2-Stundentakt;;
55546;berlinliebich;7;58;Wenn mir vor 30 Jahren, Erich Honecker war gerade zurueckgetreten, die Mauer stand noch, jemand gesagt haette, dass ich 30 Jahre spaeter ueber diese Zeit in New York City erzaehlen wuerde, ich haette mir am die Stirn getippt.   Aber so ist es jetzt.  ;;
56236;sven_kindler;0;11;@UlrichSchulte Hoert sich nach einer hammermaessigen Kommission an, wo man unbedingt mitarbeiten will. Aber nur schade fuer die taz, das Leitmedium Homoeopathie (TM), dass es jetzt keine  Globuli-BDK gibt... vielleicht koennen wir am taz-Stand ein paar Ignatia D12 schmeissen, bringt ihr welche mit?;;
56315;b_riexinger;23;79;Die Immobilienkonzerne drohen jetzt, weil sie um ihre hohe Rendite fuerchten. Es gibt kein Recht auf Rendite, aber ein Recht der Menschen auf bezahlbaren Wohnraum. Wo der Markt versagt, muss die Politik handeln. Der Berliner Mietendeckel ist vorbildlich! ;;
56739;PaulZiemiak;10;75;Auf dem cdupt19 setzen wir zum ersten Mal ein digitales Wahl- und Informationssystem ein. Ueber Tablets werden alle notwendigen Tagungsunterlagen abgerufen und notwendige Wahlen und Abstimmungen vorgenommen . Wir machen uns auf den Weg zur digitalsten Partei Deutschlands. BPK;;
57081;Thomas_Bareiss;25;71;Beim Geldbeutel wird es schwierig: 14 Prozent wollen CO2 Steuer ohne wenn  aber, weitere 10 Prozent dafuer wenn es mittlere  Spitzenverdiener trifft, 18 Prozent wollen eine Art CO2-Reichensteuer, 13 Prozent wollen  nur Wirtschaft belasten und 39 Prozent (damit groesste Gruppe) sagt nein.  Ohje! @handelsblatt;;
